Region_ID,X,Y
0,0.7583928132305056,-11.33179869322794
0,0.7810134971753213,-11.288426692611079
0,0.8149445230925445,-11.24505469199422
0,0.8507606060051691,-11.240235580814568
0,0.8677261189637808,-11.33179869322794
0,0.8865766889177937,-11.461914695078521
0,0.9035422018764054,-11.611307141647709
0,0.9186226578396157,-11.746242254677941
0,0.9280479428166224,-11.914911145965732
0,0.9318180568074248,-12.088399148433174
0,0.9355881707982274,-12.247429817361663
0,0.9450134557752339,-12.445013375727362
0,0.9544387407522403,-12.594405822296547
0,0.9657490827246482,-12.81126582538085
0,0.9770594246970561,-12.984753827848293
0,0.9977950516464702,-13.167880052675038
0,0.9732893107062535,-13.2208902756512
0,0.93935828478903,-13.244985831549457
0,0.9016571448810042,-13.254624053908758
0,0.8903468029085964,-13.13896538559713
0,0.8846916319223925,-13.023306717285502
0,0.8733812899499847,-12.907648048973874
0,0.8658410619683796,-12.791989380662246
0,0.856415776991373,-12.661873378811665
0,0.8507606060051691,-12.502842709883176
0,0.8432203780235641,-12.314897373876779
0,0.8319100360511562,-12.170324038487244
0,0.8187146370833471,-12.025750703097708
0,0.8036341811201368,-11.885996478887826
0,0.7866686681615251,-11.731784921138988
0,0.7659330412121108,-11.548658696312243
0,0.7508525852489005,-11.437819139180267
0,0.7414273002718941,-11.384808916204102
1,0.7206916733224797,-11.418542694461662
1,0.6886457044006578,-11.490829362156429
1,0.6603698494696382,-11.558296918671545
1,0.6358641085294214,-11.625764475186662
1,0.6679100774512434,-11.751061365857591
1,0.6924158183914604,-11.857081811809918
1,0.7093813313500719,-12.006474258379104
1,0.7263468443086836,-12.155866704948291
1,0.7414273002718941,-12.314897373876779
1,0.760277870225907,-12.493204487523872
1,0.7697031552029134,-12.628139600554107
1,0.7753583261891173,-12.787170269482594
1,0.7828985541707225,-12.907648048973874
1,0.7960939531385316,-13.032944939644803
1,0.8017491241247354,-13.13896538559713
1,0.8130594660971433,-13.206432942112247
1,0.824369808069551,-13.254624053908758
1,0.8639560049729782,-13.25944316508841
1,0.9016571448810042,-13.254624053908758
1,0.8903468029085964,-13.13896538559713
1,0.8846916319223925,-13.023306717285502
1,0.8733812899499847,-12.907648048973874
1,0.8658410619683796,-12.791989380662246
1,0.856415776991373,-12.661873378811665
1,0.8507606060051691,-12.502842709883176
1,0.8432203780235641,-12.314897373876779
1,0.8319100360511562,-12.170324038487244
1,0.8187146370833471,-12.025750703097708
1,0.8036341811201368,-11.885996478887826
1,0.7866686681615251,-11.731784921138988
1,0.7659330412121108,-11.548658696312243
1,0.7508525852489005,-11.437819139180267
1,0.7414273002718941,-11.384808916204102
